time,active_uavs,spare_uavs,swapping_uavs,coverage_%,rolling_avg_%,cells_overdue,c2_violations,c3_alarms,c3_missed,avg_soc,min_soc
1246.0,28,2,0,94.4,96.0,8,0,0,0,64.4,34.8
1247.0,28,2,0,94.4,96.0,8,0,0,0,64.3,34.7
1248.0,28,2,0,94.4,96.0,8,0,0,0,64.3,34.7
1249.0,28,2,0,94.4,96.0,8,0,0,0,64.2,34.6
1250.0,28,2,0,94.4,96.0,8,0,0,0,64.2,34.6
1251.0,28,2,0,94.4,96.0,8,0,0,0,64.1,34.5
1252.0,28,2,0,95.1,96.0,7,0,0,0,64.1,34.5
1253.0,28,2,0,95.1,96.1,7,0,0,0,64.0,34.4
1254.0,28,2,0,94.4,96.1,8,0,0,0,64.0,34.4
1255.0,28,2,0,94.4,96.1,8,0,0,0,63.9,34.3
1256.0,28,2,0,93.8,96.1,9,0,0,0,63.9,34.3
1257.0,28,2,0,93.8,96.1,9,0,0,0,63.9,34.2
1258.0,28,2,0,94.4,96.1,8,0,0,0,63.8,34.2
1259.0,29,1,0,94.4,96.1,8,0,0,0,63.8,34.1
1260.0,29,1,0,94.4,96.1,8,0,0,0,63.7,34.1
1261.0,29,1,0,94.4,96.1,8,0,0,0,63.7,34.0
1262.0,29,1,0,94.4,96.1,8,0,0,0,63.6,33.9
1263.0,29,1,0,94.4,96.2,8,0,0,0,63.6,33.9
1264.0,29,1,0,94.4,96.2,8,0,0,0,63.5,33.9
1265.0,29,1,0,94.4,96.2,8,0,0,0,63.5,33.9
1266.0,29,1,0,94.4,96.2,8,0,0,0,63.4,33.8
1267.0,29,1,0,94.4,96.2,8,0,0,0,63.4,33.8
1268.0,29,1,0,94.4,96.2,8,0,0,0,63.3,33.7
1269.0,29,1,0,94.4,96.2,8,0,0,0,63.3,33.7
1270.0,29,1,0,94.4,96.2,8,0,0,0,63.2,33.6
1271.0,29,1,0,94.4,96.2,8,0,0,0,63.2,33.6
1272.0,29,1,0,94.4,96.2,8,0,0,0,63.1,33.5
1273.0,29,1,0,94.4,96.2,8,0,0,0,63.1,33.4
1274.0,29,1,0,94.4,96.2,8,0,0,0,63.0,33.4
1275.0,29,1,0,95.1,96.2,7,0,0,0,63.0,33.3
1276.0,29,1,0,95.1,96.2,7,0,0,0,62.9,33.3
1277.0,29,1,0,95.1,96.2,7,0,0,0,62.9,33.2
1278.0,29,1,0,95.8,96.2,6,0,0,0,62.8,33.2
1279.0,29,1,0,95.1,96.2,7,0,0,0,62.8,33.1
1280.0,29,1,0,95.8,96.2,6,0,0,0,62.7,33.1
1281.0,29,1,0,95.1,96.2,7,0,0,0,62.7,33.0
1282.0,30,0,0,95.1,96.2,7,0,0,0,62.6,33.0
1283.0,30,0,0,95.1,96.2,7,0,0,0,62.6,32.9
1284.0,30,0,0,95.1,96.2,7,0,0,0,62.5,32.9
1285.0,30,0,0,95.1,96.2,7,0,0,0,62.5,32.8
1286.0,30,0,0,95.1,96.2,7,0,0,0,62.4,32.8
1287.0,30,0,0,95.1,96.2,7,0,0,0,62.4,32.7
1288.0,30,0,0,95.1,96.2,7,0,0,0,62.3,32.7
1289.0,30,0,0,94.4,96.2,8,0,0,0,62.3,32.6
1290.0,30,0,0,94.4,96.2,8,0,0,0,62.2,32.5
1291.0,30,0,0,94.4,96.2,8,0,0,0,62.2,32.5
1292.0,30,0,0,95.1,96.2,7,0,0,0,62.1,32.4
1293.0,30,0,0,95.1,96.2,7,0,0,0,62.1,32.4
1294.0,30,0,0,95.1,96.2,7,0,0,0,62.0,32.3
1295.0,30,0,0,95.1,96.2,7,0,0,0,62.0,32.3
1296.0,30,0,0,95.1,96.2,7,0,0,0,61.9,32.2
1297.0,30,0,0,95.1,96.2,7,0,0,0,61.9,32.2
1298.0,30,0,0,95.1,96.2,7,0,0,0,61.8,32.1
1299.0,30,0,0,95.1,96.2,7,0,0,0,61.8,32.1
1300.0,30,0,0,95.1,96.2,7,0,0,0,61.7,32.0
1301.0,30,0,0,95.8,96.2,6,0,0,0,61.7,32.0
1302.0,30,0,0,95.8,96.2,6,0,0,0,61.6,31.9
1303.0,30,0,0,95.8,96.2,6,0,0,0,61.6,31.9
1304.0,30,0,0,95.8,96.2,6,0,0,0,61.5,31.8
1305.0,30,0,0,95.8,96.2,6,0,0,0,61.5,31.8
1306.0,30,0,0,95.8,96.2,6,0,0,0,61.4,31.7
1307.0,30,0,0,96.5,96.2,5,0,0,0,61.4,31.6
1308.0,30,0,0,96.5,96.2,5,0,0,0,61.3,31.6
1309.0,30,0,0,96.5,96.2,5,0,0,0,61.3,31.5
1310.0,30,0,0,96.5,96.2,5,0,0,0,61.2,31.5
1311.0,30,0,0,96.5,96.2,5,0,0,0,61.2,31.4
1312.0,30,0,0,96.5,96.2,5,0,0,0,61.1,31.4
1313.0,30,0,0,96.5,96.2,5,0,0,0,61.1,31.3
1314.0,30,0,0,96.5,96.2,5,0,0,0,61.0,31.3
1315.0,30,0,0,96.5,96.2,5,0,0,0,61.0,31.2
1316.0,30,0,0,96.5,96.2,5,0,0,0,60.9,31.2
1317.0,30,0,0,96.5,96.2,5,0,0,0,60.9,31.1
1318.0,30,0,0,96.5,96.2,5,0,0,0,60.8,31.1
1319.0,30,0,0,96.5,96.2,5,0,0,0,60.8,31.0
1320.0,30,0,0,96.5,96.2,5,0,0,0,60.7,31.0
1321.0,30,0,0,96.5,96.2,5,0,0,0,60.6,30.9
1322.0,30,0,0,96.5,96.2,5,0,0,0,60.6,30.9
1323.0,30,0,0,96.5,96.2,5,0,0,0,60.5,30.8
1324.0,30,0,0,97.2,96.2,4,0,0,0,60.5,30.7
1325.0,30,0,0,97.2,96.2,4,0,0,0,60.4,30.7
1326.0,30,0,0,97.2,96.2,4,0,0,0,60.4,30.6
1327.0,30,0,0,97.2,96.2,4,0,0,0,60.3,30.6
1328.0,30,0,0,97.2,96.2,4,0,0,0,60.3,30.5
1329.0,30,0,0,97.2,96.2,4,0,0,0,60.2,30.5
1330.0,30,0,0,97.2,96.2,4,0,0,0,60.2,30.4
1331.0,30,0,0,97.9,96.2,3,0,0,0,60.1,30.4
1332.0,30,0,0,97.9,96.2,3,0,0,0,60.1,30.3
1333.0,30,0,0,97.9,96.2,3,0,0,0,60.0,30.3
1334.0,30,0,0,97.9,96.2,3,0,0,0,60.0,30.2
1335.0,30,0,0,97.9,96.2,3,0,0,0,59.9,30.2
1336.0,30,0,0,97.9,96.2,3,0,0,0,59.9,30.1
1337.0,30,0,0,97.9,96.2,3,0,0,0,59.8,30.1
1338.0,30,0,0,97.9,96.2,3,0,0,0,59.8,30.0
1339.0,30,0,0,97.9,96.2,3,0,0,0,59.7,30.0
1340.0,30,0,0,97.9,96.2,3,0,0,0,59.7,29.9
1341.0,30,0,0,98.6,96.2,2,0,0,0,59.6,29.8
1342.0,30,0,0,97.9,96.2,3,0,0,0,59.6,29.8
1343.0,30,0,0,97.9,96.2,3,0,0,0,59.5,29.7
1344.0,30,0,0,97.9,96.2,3,0,0,0,59.5,29.7
1345.0,30,0,0,97.9,96.2,3,0,0,0,59.4,29.6
1346.0,30,0,0,97.9,96.2,3,0,0,0,59.4,29.6
1347.0,30,0,0,98.6,96.2,2,0,0,0,59.3,29.5
1348.0,30,0,0,98.6,96.2,2,0,0,0,59.3,29.5
1349.0,30,0,0,98.6,96.2,2,0,0,0,59.2,29.4
1350.0,30,0,0,98.6,96.2,2,0,0,0,59.2,29.4
1351.0,30,0,0,98.6,96.2,2,0,0,0,59.1,29.3
1352.0,30,0,0,98.6,96.2,2,0,0,0,59.1,29.3
1353.0,30,0,0,98.6,96.2,2,0,0,0,59.0,29.2
1354.0,30,0,0,98.6,96.2,2,0,0,0,59.0,29.2
1355.0,30,0,0,98.6,96.2,2,0,0,0,58.9,29.1
1356.0,30,0,0,99.3,96.3,1,0,0,0,58.9,29.1
1357.0,30,0,0,99.3,96.3,1,0,0,0,58.8,29.0
1358.0,30,0,0,98.6,96.3,2,0,0,0,58.8,28.9
1359.0,30,0,0,98.6,96.3,2,0,0,0,58.7,28.9
1360.0,30,0,0,98.6,96.3,2,0,0,0,58.7,28.8
1361.0,30,0,0,98.6,96.3,2,0,0,0,58.6,28.8
1362.0,30,0,0,98.6,96.3,2,0,0,0,58.6,28.7
1363.0,30,0,0,98.6,96.3,2,0,0,0,58.5,28.7
1364.0,30,0,0,99.3,96.3,1,0,0,0,58.5,28.6
1365.0,30,0,0,99.3,96.3,1,0,0,0,58.4,28.6
1366.0,30,0,0,99.3,96.3,1,0,0,0,58.4,28.5
1367.0,30,0,0,99.3,96.3,1,0,0,0,58.3,28.5
1368.0,30,0,0,99.3,96.3,1,0,0,0,58.3,28.4
1369.0,30,0,0,99.3,96.3,1,0,0,0,58.2,28.4
1370.0,30,0,0,99.3,96.3,1,0,0,0,58.2,28.3
1371.0,30,0,0,99.3,96.3,1,0,0,0,58.1,28.3
1372.0,30,0,0,99.3,96.3,1,0,0,0,58.1,28.2
1373.0,30,0,0,99.3,96.3,1,0,0,0,58.0,28.2
1374.0,30,0,0,98.6,96.3,2,0,0,0,58.0,28.1
1375.0,30,0,0,98.6,96.3,2,0,0,0,57.9,28.1
1376.0,30,0,0,98.6,96.3,2,0,0,0,57.9,28.0
1377.0,30,0,0,98.6,96.3,2,0,0,0,57.8,27.9
1378.0,30,0,0,98.6,96.3,2,0,0,0,57.8,27.9
1379.0,30,0,0,98.6,96.3,2,0,0,0,57.7,27.8
1380.0,30,0,0,98.6,96.3,2,0,0,0,57.7,27.8
1381.0,30,0,0,97.9,96.3,3,0,0,0,57.6,27.7
1382.0,30,0,0,97.9,96.3,3,0,0,0,57.6,27.7
1383.0,30,0,0,97.9,96.3,3,0,0,0,57.5,27.6
1384.0,30,0,0,97.9,96.3,3,0,0,0,57.5,27.6
1385.0,30,0,0,97.9,96.3,3,0,0,0,57.4,27.5
1386.0,30,0,0,97.9,96.2,3,0,0,0,57.4,27.5
1387.0,30,0,0,97.9,96.2,3,0,0,0,57.3,27.4
1388.0,30,0,0,97.2,96.2,4,0,0,0,57.3,27.4
1389.0,30,0,0,97.9,96.2,3,0,0,0,57.2,27.3
1390.0,30,0,0,97.9,96.2,3,0,0,0,57.2,27.3
1391.0,30,0,0,97.9,96.2,3,0,0,0,57.1,27.2
1392.0,30,0,0,97.9,96.2,3,0,0,0,57.1,27.2
1393.0,30,0,0,97.9,96.2,3,0,0,0,57.0,27.1
1394.0,30,0,0,97.2,96.2,4,0,0,0,56.9,27.0
1395.0,30,0,0,97.2,96.2,4,0,0,0,56.9,27.0
1396.0,30,0,0,97.9,96.2,3,0,0,0,56.8,26.9
1397.0,30,0,0,97.9,96.2,3,0,0,0,56.8,26.9
1398.0,30,0,0,98.6,96.2,2,0,0,0,56.7,26.8
1399.0,30,0,0,98.6,96.2,2,0,0,0,56.7,26.8
1400.0,30,0,0,98.6,96.2,2,0,0,0,56.6,26.7
1401.0,30,0,0,97.9,96.2,3,0,0,0,56.6,26.7
1402.0,30,0,0,97.9,96.2,3,0,0,0,56.5,26.6
1403.0,30,0,0,97.9,96.2,3,0,0,0,56.5,26.6
1404.0,30,0,0,98.6,96.2,2,0,0,0,56.4,26.5
1405.0,30,0,0,98.6,96.2,2,0,0,0,56.4,26.5
1406.0,30,0,0,98.6,96.2,2,0,0,0,56.3,26.4
1407.0,30,0,0,98.6,96.2,2,0,0,0,56.3,26.4
1408.0,30,0,0,98.6,96.2,2,0,0,0,56.2,26.3
1409.0,30,0,0,98.6,96.2,2,0,0,0,56.2,26.3
1410.0,30,0,0,97.9,96.2,3,0,0,0,56.1,26.2
1411.0,30,0,0,97.9,96.2,3,0,0,0,56.1,26.1
1412.0,30,0,0,97.9,96.2,3,0,0,0,56.0,26.1
1413.0,30,0,0,97.9,96.2,3,0,0,0,56.0,26.0
1414.0,30,0,0,97.9,96.2,3,0,0,0,55.9,26.0
1415.0,30,0,0,97.9,96.2,3,0,0,0,55.9,25.9
1416.0,30,0,0,97.2,96.2,4,0,0,0,55.8,25.9
1417.0,30,0,0,97.2,96.2,4,0,0,0,55.8,25.8
1418.0,30,0,0,97.2,96.2,4,0,0,0,55.7,25.8
1419.0,30,0,0,97.2,96.2,4,0,0,0,55.7,25.7
1420.0,30,0,0,97.2,96.2,4,0,0,0,55.6,25.7
1421.0,30,0,0,97.2,96.2,4,0,0,0,55.6,25.6
1422.0,30,0,0,97.2,96.2,4,0,0,0,55.5,25.6
1423.0,30,0,0,97.2,96.2,4,0,0,0,55.5,25.5
1424.0,30,0,0,97.2,96.3,4,0,0,0,55.4,25.5
1425.0,30,0,0,96.5,96.3,5,0,0,0,55.4,25.4
1426.0,30,0,0,96.5,96.3,5,0,0,0,55.3,25.4
1427.0,30,0,0,96.5,96.3,5,0,0,0,55.3,25.3
1428.0,30,0,0,96.5,96.3,5,0,0,0,55.2,25.2
1429.0,30,0,0,96.5,96.3,5,0,0,0,55.2,25.2
1430.0,30,0,0,96.5,96.3,5,0,0,0,55.1,25.1
1431.0,30,0,0,96.5,96.3,5,0,0,0,55.1,25.1
1432.0,30,0,0,96.5,96.3,5,0,0,0,55.0,25.0
1433.0,30,0,0,96.5,96.3,5,0,0,0,55.0,25.0
1434.0,30,0,0,96.5,96.3,5,0,0,0,54.9,24.9
1435.0,30,0,0,96.5,96.3,5,0,0,0,54.9,24.9
1436.0,30,0,0,96.5,96.3,5,0,0,0,54.8,24.8
1437.0,30,0,0,96.5,96.3,5,0,0,0,54.8,24.8
1438.0,30,0,0,96.5,96.3,5,0,0,0,54.7,24.7
1439.0,30,0,0,96.5,96.3,5,0,0,0,54.7,24.7
1440.0,30,0,0,96.5,96.4,5,0,0,0,54.6,24.6
1441.0,30,0,0,96.5,96.4,5,0,0,0,54.6,24.6
1442.0,30,0,0,96.5,96.4,5,0,0,0,54.5,24.5
1443.0,30,0,0,96.5,96.4,5,0,0,0,54.5,24.5
1444.0,30,0,0,96.5,96.4,5,0,0,0,54.4,24.4
1445.0,30,0,0,96.5,96.4,5,0,0,0,54.4,24.3
1446.0,30,0,0,96.5,96.4,5,0,0,0,54.3,24.3
1447.0,30,0,0,96.5,96.4,5,0,0,0,54.3,24.2
1448.0,30,0,0,96.5,96.4,5,0,0,0,54.2,24.2
1449.0,30,0,0,95.8,96.4,6,0,0,0,54.2,24.1
1450.0,30,0,0,95.8,96.4,6,0,0,0,54.1,24.1
1451.0,30,0,0,95.1,96.4,7,0,0,0,54.1,24.0
1452.0,30,0,0,95.1,96.4,7,0,0,0,54.0,24.0
1453.0,30,0,0,95.1,96.5,7,0,0,0,54.0,23.9
1454.0,30,0,0,95.1,96.5,7,0,0,0,53.9,23.9
1455.0,30,0,0,95.1,96.5,7,0,0,0,53.9,23.8
1456.0,29,0,1,95.1,96.5,7,0,0,0,53.8,23.8
1457.0,29,0,1,95.1,96.5,7,0,0,0,53.8,23.8
1458.0,29,0,1,95.1,96.5,7,0,0,0,53.7,23.8
1459.0,29,0,1,94.4,96.5,8,0,0,0,53.7,23.8
1460.0,29,0,1,94.4,96.5,8,0,0,0,53.6,23.7
1461.0,29,0,1,93.8,96.5,9,0,0,0,53.6,23.7
1462.0,29,0,1,93.8,96.5,9,0,0,0,53.5,23.6
1463.0,29,0,1,93.8,96.5,9,0,0,0,53.5,23.6
1464.0,29,0,1,93.8,96.5,9,0,0,0,53.4,23.5
1465.0,29,0,1,94.4,96.5,8,0,0,0,53.4,23.5
1466.0,29,0,1,94.4,96.5,8,0,0,0,53.3,23.4
1467.0,29,0,1,95.1,96.5,7,0,0,0,53.3,23.4
1468.0,28,0,2,95.1,96.5,7,0,0,0,53.2,23.3
1469.0,28,0,2,95.1,96.5,7,0,0,0,53.2,23.2
1470.0,28,0,2,95.1,96.5,7,0,0,0,53.1,23.2
1471.0,28,0,2,94.4,96.5,8,0,0,0,53.1,23.1
1472.0,28,0,2,94.4,96.5,8,0,0,0,53.0,23.1
1473.0,28,0,2,93.8,96.5,9,0,0,0,53.0,23.0
1474.0,28,0,2,93.8,96.5,9,0,0,0,52.9,23.0
1475.0,28,0,2,93.8,96.5,9,0,0,0,52.9,22.9
1476.0,28,0,2,94.4,96.5,8,0,0,0,52.8,22.9
1477.0,28,0,2,94.4,96.5,8,0,0,0,52.8,22.8
1478.0,28,0,2,95.1,96.5,7,0,0,0,52.7,22.8
1479.0,28,0,2,95.1,96.5,7,0,0,0,52.7,22.7
1480.0,27,0,3,95.1,96.5,7,0,0,0,52.6,22.7
1481.0,27,0,3,95.8,96.5,6,0,0,0,52.6,22.6
1482.0,27,0,3,95.8,96.5,6,0,0,0,52.5,22.6
1483.0,27,0,3,95.8,96.5,6,0,0,0,52.5,22.5
1484.0,27,0,3,95.8,96.5,6,0,0,0,52.5,22.5
1485.0,27,0,3,95.8,96.5,6,0,0,0,52.4,22.4
1486.0,27,0,3,96.5,96.5,5,0,0,0,52.4,22.3
1487.0,27,0,3,95.8,96.6,6,0,0,0,52.3,22.3
1488.0,27,0,3,95.8,96.6,6,0,0,0,52.3,22.2
1489.0,27,0,3,95.8,96.6,6,0,0,0,52.2,22.2
1490.0,27,0,3,95.8,96.6,6,0,0,0,52.2,22.1
1491.0,27,0,3,95.8,96.6,6,0,0,0,52.1,22.1
1492.0,27,0,3,95.8,96.6,6,0,0,0,52.1,22.0
1493.0,27,0,3,95.8,96.6,6,0,0,0,52.0,22.0
1494.0,27,0,3,95.8,96.6,6,0,0,0,52.0,21.9
1495.0,27,0,3,95.8,96.6,6,0,0,0,52.0,21.9
1496.0,27,0,3,95.8,96.6,6,0,0,0,51.9,21.8
1497.0,27,0,3,95.8,96.6,6,0,0,0,51.9,21.8
1498.0,27,0,3,95.8,96.6,6,0,0,0,51.8,21.7
1499.0,27,0,3,95.8,96.6,6,0,0,0,51.8,21.7
1500.0,27,0,3,96.5,96.6,5,0,0,0,51.7,21.6
1501.0,27,0,3,96.5,96.6,5,0,0,0,51.7,21.6
1502.0,27,0,3,96.5,96.6,5,0,0,0,51.6,21.5
1503.0,27,0,3,96.5,96.7,5,0,0,0,51.6,21.4
1504.0,27,0,3,96.5,96.7,5,0,0,0,51.5,21.4
1505.0,27,0,3,96.5,96.7,5,0,0,0,51.5,21.3
1506.0,27,0,3,95.8,96.7,6,0,0,0,51.5,21.3
1507.0,27,0,3,95.8,96.7,6,0,0,0,51.4,21.2
1508.0,27,0,3,95.8,96.7,6,0,0,0,51.4,21.2
1509.0,27,0,3,95.8,96.7,6,0,0,0,51.3,21.1
1510.0,27,0,3,95.8,96.7,6,0,0,0,51.3,21.1
1511.0,27,0,3,95.8,96.7,6,0,0,0,51.2,21.0
1512.0,26,0,4,95.1,96.7,7,0,0,0,51.2,21.0
1513.0,26,0,4,95.1,96.7,7,0,0,0,51.1,21.0
1514.0,26,0,4,95.1,96.7,7,0,0,0,51.1,21.0
1515.0,26,0,4,95.1,96.7,7,0,0,0,51.1,21.0
1516.0,26,1,3,95.1,96.7,7,0,0,0,53.5,21.0
1517.0,27,0,3,95.1,96.7,7,0,0,0,53.4,21.0
1518.0,27,0,3,95.1,96.7,7,0,0,0,53.4,21.0
1519.0,27,0,3,95.1,96.7,7,0,0,0,53.3,21.0
1520.0,27,0,3,94.4,96.7,8,0,0,0,53.3,21.0
1521.0,27,0,3,93.8,96.7,9,0,0,0,53.2,21.0
1522.0,27,0,3,93.8,96.7,9,0,0,0,53.2,21.0
1523.0,27,0,3,93.8,96.7,9,0,0,0,53.1,21.0
1524.0,27,0,3,93.8,96.7,9,0,0,0,53.1,21.0
1525.0,27,0,3,94.4,96.7,8,0,0,0,53.1,21.0
1526.0,27,0,3,95.1,96.7,7,0,0,0,53.0,21.0
1527.0,27,0,3,94.4,96.7,8,0,0,0,53.0,21.0
1528.0,27,1,2,94.4,96.7,8,0,0,0,55.4,21.0
1529.0,28,0,2,94.4,96.7,8,0,0,0,55.3,21.0
1530.0,28,0,2,95.1,96.7,7,0,0,0,55.3,21.0
1531.0,28,0,2,95.1,96.7,7,0,0,0,55.2,21.0
1532.0,28,0,2,95.1,96.7,7,0,0,0,55.2,21.0
1533.0,28,0,2,95.1,96.7,7,0,0,0,55.1,21.0
1534.0,28,0,2,95.1,96.7,7,0,0,0,55.1,21.0
1535.0,28,0,2,95.1,96.7,7,0,0,0,55.0,21.0
1536.0,28,0,2,95.1,96.7,7,0,0,0,55.0,21.0
1537.0,28,0,2,95.1,96.7,7,0,0,0,54.9,21.0
1538.0,28,0,2,95.1,96.7,7,0,0,0,54.9,21.0
1539.0,28,0,2,95.1,96.7,7,0,0,0,54.8,21.0
1540.0,28,1,1,95.1,96.7,7,0,0,0,57.3,21.0
1541.0,29,0,1,95.1,96.7,7,0,0,0,57.2,21.0
1542.0,29,0,1,95.1,96.7,7,0,0,0,57.2,21.0
1543.0,29,0,1,95.1,96.7,7,0,0,0,57.1,21.0
1544.0,29,0,1,95.1,96.7,7,0,0,0,57.1,21.0
1545.0,29,0,1,95.1,96.7,7,0,0,0,57.0,21.0
1546.0,29,0,1,95.1,96.7,7,0,0,0,57.0,21.0
1547.0,29,0,1,95.1,96.7,7,0,0,0,56.9,21.0
1548.0,29,0,1,95.1,96.7,7,0,0,0,56.9,21.0
1549.0,29,0,1,94.4,96.6,8,0,0,0,56.8,21.0
1550.0,29,0,1,94.4,96.6,8,0,0,0,56.8,21.0
1551.0,29,0,1,94.4,96.6,8,0,0,0,56.7,21.0
1552.0,29,0,1,94.4,96.6,8,0,0,0,56.7,21.0
1553.0,29,0,1,94.4,96.6,8,0,0,0,56.7,21.0
1554.0,29,0,1,94.4,96.6,8,0,0,0,56.6,21.0
1555.0,29,0,1,94.4,96.6,8,0,0,0,56.6,21.0
1556.0,29,0,1,95.1,96.6,7,0,0,0,56.5,21.0
1557.0,29,0,1,95.1,96.6,7,0,0,0,56.5,21.0
1558.0,29,0,1,95.1,96.6,7,0,0,0,56.4,21.0
1559.0,29,0,1,95.1,96.6,7,0,0,0,56.4,21.0
1560.0,29,0,1,95.1,96.6,7,0,0,0,56.3,21.0
1561.0,29,0,1,95.1,96.6,7,0,0,0,56.3,21.0
1562.0,29,0,1,95.8,96.6,6,0,0,0,56.2,21.0
1563.0,29,0,1,95.8,96.6,6,0,0,0,56.2,21.0
1564.0,29,0,1,95.8,96.5,6,0,0,0,56.1,21.0
1565.0,29,0,1,95.8,96.5,6,0,0,0,56.1,21.0
1566.0,29,0,1,95.8,96.5,6,0,0,0,56.0,21.0
1567.0,29,0,1,95.8,96.5,6,0,0,0,56.0,21.0
1568.0,29,0,1,96.5,96.5,5,0,0,0,55.9,21.0
1569.0,29,0,1,96.5,96.5,5,0,0,0,55.9,21.0
1570.0,29,0,1,97.9,96.5,3,0,0,0,55.8,21.0
1571.0,29,0,1,97.9,96.5,3,0,0,0,55.8,21.0
1572.0,29,1,0,97.9,96.5,3,0,0,0,58.3,25.3
1573.0,30,0,0,97.9,96.5,3,0,0,0,58.2,25.3
1574.0,30,0,0,97.9,96.5,3,0,0,0,58.2,25.2
1575.0,30,0,0,97.9,96.5,3,0,0,0,58.1,25.2
1576.0,30,0,0,97.9,96.5,3,0,0,0,58.1,25.1
1577.0,30,0,0,97.9,96.5,3,0,0,0,58.0,25.0
1578.0,30,0,0,97.9,96.5,3,0,0,0,58.0,25.0
1579.0,30,0,0,97.9,96.5,3,0,0,0,57.9,24.9
1580.0,30,0,0,97.9,96.5,3,0,0,0,57.9,24.9
1581.0,30,0,0,97.9,96.5,3,0,0,0,57.8,24.8
1582.0,30,0,0,97.9,96.5,3,0,0,0,57.8,24.8
1583.0,30,0,0,97.9,96.5,3,0,0,0,57.7,24.7
1584.0,30,0,0,97.9,96.5,3,0,0,0,57.7,24.7
1585.0,30,0,0,97.9,96.5,3,0,0,0,57.6,24.6
1586.0,30,0,0,97.9,96.5,3,0,0,0,57.6,24.6
1587.0,30,0,0,97.9,96.5,3,0,0,0,57.5,24.5
1588.0,30,0,0,97.9,96.5,3,0,0,0,57.4,24.5
1589.0,30,0,0,97.9,96.5,3,0,0,0,57.4,24.4
1590.0,30,0,0,97.9,96.5,3,0,0,0,57.3,24.4
1591.0,30,0,0,97.9,96.5,3,0,0,0,57.3,24.3
1592.0,30,0,0,97.9,96.5,3,0,0,0,57.2,24.3
1593.0,30,0,0,97.9,96.5,3,0,0,0,57.2,24.2
1594.0,30,0,0,97.9,96.5,3,0,0,0,57.1,24.1
1595.0,30,0,0,97.9,96.5,3,0,0,0,57.1,24.1
1596.0,30,0,0,97.9,96.5,3,0,0,0,57.0,24.0
1597.0,30,0,0,97.9,96.5,3,0,0,0,57.0,24.0
1598.0,30,0,0,97.9,96.5,3,0,0,0,56.9,23.9
1599.0,30,0,0,97.9,96.5,3,0,0,0,56.9,23.9
1600.0,30,0,0,97.2,96.5,4,0,0,0,56.8,23.8
1601.0,30,0,0,95.8,96.5,6,0,0,0,56.8,23.8
1602.0,30,0,0,95.8,96.5,6,0,0,0,56.7,23.7
1603.0,30,0,0,95.8,96.4,6,0,0,0,56.7,23.7
1604.0,30,0,0,96.5,96.4,5,0,0,0,56.6,23.6
1605.0,30,0,0,96.5,96.4,5,0,0,0,56.6,23.6
1606.0,30,0,0,96.5,96.4,5,0,0,0,56.5,23.5
1607.0,30,0,0,97.2,96.4,4,0,0,0,56.5,23.5
1608.0,30,0,0,97.2,96.4,4,0,0,0,56.4,23.4
1609.0,30,0,0,97.2,96.4,4,0,0,0,56.4,23.4
1610.0,30,0,0,97.2,96.4,4,0,0,0,56.3,23.3
1611.0,30,0,0,97.2,96.4,4,0,0,0,56.3,23.2
1612.0,30,0,0,97.2,96.4,4,0,0,0,56.2,23.2
1613.0,30,0,0,97.2,96.3,4,0,0,0,56.2,23.1
1614.0,30,0,0,97.2,96.3,4,0,0,0,56.1,23.1
1615.0,30,0,0,97.2,96.3,4,0,0,0,56.1,23.0
1616.0,30,0,0,97.2,96.3,4,0,0,0,56.0,23.0
1617.0,30,0,0,97.2,96.3,4,0,0,0,56.0,22.9
1618.0,30,0,0,97.2,96.3,4,0,0,0,55.9,22.9
1619.0,30,0,0,97.2,96.3,4,0,0,0,55.9,22.8
1620.0,30,0,0,97.2,96.3,4,0,0,0,55.8,22.8
1621.0,30,0,0,97.9,96.3,3,0,0,0,55.8,22.7
1622.0,30,0,0,97.9,96.3,3,0,0,0,55.7,22.7
1623.0,30,0,0,97.9,96.3,3,0,0,0,55.7,22.6
1624.0,30,0,0,97.9,96.3,3,0,0,0,55.6,22.6
1625.0,30,0,0,97.9,96.3,3,0,0,0,55.6,22.5
1626.0,30,0,0,97.9,96.3,3,0,0,0,55.5,22.5
1627.0,30,0,0,97.9,96.3,3,0,0,0,55.5,22.4
1628.0,30,0,0,97.9,96.3,3,0,0,0,55.4,22.3
1629.0,30,0,0,97.2,96.3,4,0,0,0,55.4,22.3
1630.0,30,0,0,96.5,96.3,5,0,0,0,55.3,22.2
1631.0,30,0,0,96.5,96.3,5,0,0,0,55.3,22.2
1632.0,30,0,0,96.5,96.3,5,0,0,0,55.2,22.1
1633.0,30,0,0,96.5,96.3,5,0,0,0,55.2,22.1
1634.0,30,0,0,96.5,96.3,5,0,0,0,55.1,22.0
1635.0,30,0,0,96.5,96.3,5,0,0,0,55.1,22.0
1636.0,30,0,0,97.2,96.3,4,0,0,0,55.0,21.9
1637.0,30,0,0,97.2,96.3,4,0,0,0,55.0,21.9
1638.0,30,0,0,96.5,96.3,5,0,0,0,54.9,21.8
1639.0,30,0,0,96.5,96.3,5,0,0,0,54.9,21.8
1640.0,30,0,0,96.5,96.2,5,0,0,0,54.8,21.7
1641.0,30,0,0,96.5,96.2,5,0,0,0,54.8,21.7
1642.0,30,0,0,97.2,96.2,4,0,0,0,54.7,21.6
